NUM_POZO,NOM_POZO,CVE_ACUI,NOM_ACUIF,CVE_EDO,NOM_EDO,ELEV_TN,LATITUD,LONGITUD,PNE_1996,PNE_1997,PNE_1998,PNE_1999,PNE_2000,PNE_2001,PNE_2002,PNE_2003,PNE_2004,PNE_2005,PNE_2006,PNE_2007,PNE_2008,PNE_2009,PNE_2010,PNE_2011,PNE_2012,PNE_2013,PNE_2014,PNE_2015,PNE_2016,PNE_2017,PNE_2018,PNE_2019,PNE_2020,PNE_2021,PNE_2022,PNE_2023,PNE_2024,PNE_2025,PNE_2026
14389,CNA-60,2404,SANTO DOMINGO,24,San Luis Potosí,2059.8,23.121775,-101.609833,,,,,,,,,,,,36.66,,,,,,,,,,,,,,,,,,,
14390,CNA-61,2404,SANTO DOMINGO,24,San Luis Potosí,2188.25,23.644514,-101.332667,,,,,,,,,,,,24.12,,,,,,,,,,,,,,,,,,,
14391,CNA-84,2404,SANTO DOMINGO,24,San Luis Potosí,2101.45,23.150614,-101.749444,,,,,,,,,,,,76.53,,,,,,,,,,,,,,,,,,,
14392,IG-02,2406,VILLA DE ARRIAGA,24,San Luis Potosí,2125.54,21.962343,-101.362178,,,,,,,,,,,,,,,,172.32,,,,,,,,,,,,,,,
14393,IG-04,2406,VILLA DE ARRIAGA,24,San Luis Potosí,2151.48,21.949717,-101.400661,,,,,,,,,,,,,,,,4.1,,,,,,,,,,,,,,,
14394,IG-4A,2406,VILLA DE ARRIAGA,24,San Luis Potosí,2138.65,21.954587,-101.387681,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,
14395,IG-4B,2406,VILLA DE ARRIAGA,24,San Luis Potosí,2138.66,21.948988,-101.388535,,,,,,,,,,,,,,,,2.3,,,,,,,,,,,,,,,
14396,IG-06,2406,VILLA DE ARRIAGA,24,San Luis Potosí,2182.26,21.909809,-101.3837,,,,,,,,,,,,,,,,2.6,,,,,,,,,,,,,,,
14397,IG-07,2406,VILLA DE ARRIAGA,24,San Luis Potosí,2187.99,21.88222,-101.396554,,,,,,,,,,,,,,,,0.3,,,,,,,,,,,,,,,
14398,IG-08,2406,VILLA DE ARRIAGA,24,San Luis Potosí,2196.39,21.888561,-101.325454,,,,,,,,,,,,,,,,264.53,,,,,,,,,,,,,,,
14399,IG-09,2406,VILLA DE ARRIAGA,24,San Luis Potosí,2166.94,21.905823,-101.3468,,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,
14400,IG-10,2406,VILLA DE ARRIAGA,24,San Luis Potosí,2123.06,21.961772,-101.345296,,,,,,,,,,,,,,,,3.2,,,,,,,,,,,,,,,
14401,IG-11,2406,VILLA DE ARRIAGA,24,San Luis Potosí,2121.61,21.961781,-101.345346,,,,,,,,,,,,,,,,170.83,,,,,,,,,,,,,,,
14402,IG-12,2406,VILLA DE ARRIAGA,24,San Luis Potosí,2178,22.019379,-101.24218,,,,,,,,,,,,,,,,3.3,,,,,,,,,,,,,,,
14403,IG-13,2406,VILLA DE ARRIAGA,24,San Luis Potosí,2200.04,22.029279,-101.243404,,,,,,,,,,,,,,,,1.8,,,,,,,,,,,,,,,
14404,IG-14,2406,VILLA DE ARRIAGA,24,San Luis Potosí,2191.78,22.027413,-101.241741,,,,,,,,,,,,,,,,3.9,,,,,,,,,,,,,,,
14405,IG-15A,2406,VILLA DE ARRIAGA,24,San Luis Potosí,2168.01,22.016907,-101.234415,,,,,,,,,,,,,,,,134.1,,,,,,,,,,,,,,,
14406,IG-17,2406,VILLA DE ARRIAGA,24,San Luis Potosí,2199.42,21.996262,-101.161647,,,,,,,,,,,,,,,,250,,,,,,,,,,,,,,,
14407,IG-19,2406,VILLA DE ARRIAGA,24,San Luis Potosí,2209.84,21.999579,-101.155828,,,,,,,,,,,,,,,,4.2,,,,,,,,,,,,,,,
14408,IG-20,2406,VILLA DE ARRIAGA,24,San Luis Potosí,2047.31,21.910205,-101.170289,,,,,,,,,,,,,,,,3.9,,,,,,,,,,,,,,,
14409,IG-22,2406,VILLA DE ARRIAGA,24,San Luis Potosí,2272.81,22.092217,-101.21701,,,,,,,,,,,,,,,,5.86,,,,,,,,,,,,,,,
14410,IG-24,2406,VILLA DE ARRIAGA,24,San Luis Potosí,2213.26,22.159169,-101.248797,,,,,,,,,,,,,,,,2.4,,,,,,,,,,,,,,,
14411,IG-26,2406,VILLA DE ARRIAGA,24,San Luis Potosí,2029.01,22.221433,-101.300974,,,,,,,,,,,,,,,,75.8,,,,,,,,,,,,,,,
14412,IG-27,2406,VILLA DE ARRIAGA,24,San Luis Potosí,2013.98,22.23842,-101.303975,,,,,,,,,,,,,,,,63.2,,,,,,,,,,,,,,,
14413,IG-28,2406,VILLA DE ARRIAGA,24,San Luis Potosí,2014.04,22.241945,-101.300838,,,,,,,,,,,,,,,,63.87,,,,,,,,,,,,,,,
14414,IG-29,2406,VILLA DE ARRIAGA,24,San Luis Potosí,2164.42,22.12009,-101.267901,,,,,,,,,,,,,,,,1.44,,,,,,,,,,,,,,,
14415,IG-30,2406,VILLA DE ARRIAGA,24,San Luis Potosí,2159.12,22.121988,-101.274356,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,
14416,IG-31,2406,VILLA DE ARRIAGA,24,San Luis Potosí,2177.36,22.117936,-101.262247,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,
14417,IG-32,2406,VILLA DE ARRIAGA,24,San Luis Potosí,2122.72,22.171833,-101.279196,,,,,,,,,,,,,,,,3.2,,,,,,,,,,,,,,,
14418,IG-33,2406,VILLA DE ARRIAGA,24,San Luis Potosí,2037.35,22.217823,-101.295228,,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,
14419,IG-34,2406,VILLA DE ARRIAGA,24,San Luis Potosí,2026.29,22.228212,-101.304999,,,,,,,,,,,,,,,,70,,,,,,,,,,,,,,,
14420,IG-35,2406,VILLA DE ARRIAGA,24,San Luis Potosí,2089.12,22.226928,-101.238611,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,
14421,IG-36,2406,VILLA DE ARRIAGA,24,San Luis Potosí,2126.56,22.069642,-101.292506,,,,,,,,,,,,,,,,4.2,,,,,,,,,,,,,,,
14422,IG-37,2406,VILLA DE ARRIAGA,24,San Luis Potosí,2112.83,22.226928,-101.238611,,,,,,,,,,,,,,,,168.93,,,,,,,,,,,,,,,
14423,IG-38,2406,VILLA DE ARRIAGA,24,San Luis Potosí,2135.45,22.071625,-101.289255,,,,,,,,,,,,,,,,6.58,,,,,,,,,,,,,,,
14424,IG-39,2406,VILLA DE ARRIAGA,24,San Luis Potosí,2143.51,22.060055,-101.284927,,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,
14425,IG-40,2406,VILLA DE ARRIAGA,24,San Luis Potosí,2144.26,22.06079,-101.285222,,,,,,,,,,,,,,,,7.15,,,,,,,,,,,,,,,
14426,IG-41,2406,VILLA DE ARRIAGA,24,San Luis Potosí,2251.82,22.065899,-101.170207,,,,,,,,,,,,,,,,0.6,,,,,,,,,,,,,,,
14427,IG-42,2406,VILLA DE ARRIAGA,24,San Luis Potosí,2218.33,21.875925,-101.264827,,,,,,,,,,,,,,,,1.8,,,,,,,,,,,,,,,
14428,IG-43,2406,VILLA DE ARRIAGA,24,San Luis Potosí,2144.38,21.932615,-101.223749,,,,,,,,,,,,,,,,199.8,,,,,,,,,,,,,,,
14429,IG-47,2406,VILLA DE ARRIAGA,24,San Luis Potosí,2175.7,22.258441,-101.187529,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,
14430,IG-48,2406,VILLA DE ARRIAGA,24,San Luis Potosí,2163.29,22.264682,-101.180216,,,,,,,,,,,,,,,,2.8,,,,,,,,,,,,,,,
14431,IG-49,2406,VILLA DE ARRIAGA,24,San Luis Potosí,2159.97,22.262649,-101.166256,,,,,,,,,,,,,,,,4.5,,,,,,,,,,,,,,,
14432,IG-50,2406,VILLA DE ARRIAGA,24,San Luis Potosí,2161.05,22.262379,-101.166164,,,,,,,,,,,,,,,,4.2,,,,,,,,,,,,,,,
14433,210,2407,CEDRAL-MATEHUALA,24,San Luis Potosí,1456,23.535389,-100.597972,,,,,,,,,12.54,,,9.42,,,,,,,,,,,,,,,12.98,,,,
14434,210-A,2407,CEDRAL-MATEHUALA,24,San Luis Potosí,1456,23.5355,-100.598,,,,,,,,,,,,15.77,,,,,,,,,,,,,,,,,,,
14435,212,2407,CEDRAL-MATEHUALA,24,San Luis Potosí,1455,23.543222,-100.595528,,,,,,,,,,,,15,,,,,,,,,,,,,,,,,,,
14436,212-A,2407,CEDRAL-MATEHUALA,24,San Luis Potosí,1455,23.543306,-100.595556,,,,,,,,,,,,8.4,,,,,,,,,,,,,,,,,,,
14437,216,2407,CEDRAL-MATEHUALA,24,San Luis Potosí,1455.35,23.545361,-100.596889,,,,,,,,,,,,9.52,,,,,,,,,,,,,,,9.99,,,,
14438,217,2407,CEDRAL-MATEHUALA,24,San Luis Potosí,1451.45,23.545333,-100.597722,,,,,,,,,,,,9.68,,,,,,,,,,,,,,,10.29,,,,
14439,218,2407,CEDRAL-MATEHUALA,24,San Luis Potosí,1455.2,23.547222,-100.598417,,,,,,,,,,,,9,,,,,,,,,,,,,,,13.7,,,,
14440,219,2407,CEDRAL-MATEHUALA,24,San Luis Potosí,1456.35,23.548111,-100.597028,,,,,,,,,,,,10.51,,,,,,,,,,,,,,,11.65,,,,
14441,214,2407,CEDRAL-MATEHUALA,24,San Luis Potosí,1456.45,23.548444,-100.593861,,,,,,,,,,,,9.03,,,,,,,,,,,,,,,12.55,,,,
14442,213,2407,CEDRAL-MATEHUALA,24,San Luis Potosí,1456,23.546444,-100.593861,,,,,,,,,,,,7.9,,,,,,,,,,,,,,,7.92,,,,
14443,220,2407,CEDRAL-MATEHUALA,24,San Luis Potosí,1458.2,23.544833,-100.595778,,,,,,,,,,,,8.7,,,,,,,,,,,,,,,9.34,,,,
14444,215,2407,CEDRAL-MATEHUALA,24,San Luis Potosí,1457.35,23.551472,-100.590806,,,,,,,,,,,,9,,,,,,,,,,,,,,,10.98,,,,
14445,211,2407,CEDRAL-MATEHUALA,24,San Luis Potosí,1473.45,23.566028,-100.614889,,,,,,,,,14.24,,,20.65,,,,,,,,,,,,,,,21.13,,,,
14446,221,2407,CEDRAL-MATEHUALA,24,San Luis Potosí,1537.4,23.590778,-100.64375,,,,,,,,,29.74,,,32.51,,,,,,,,,,,,,,,,,,,
14447,173,2407,CEDRAL-MATEHUALA,24,San Luis Potosí,1501.35,23.626833,-100.600944,,,,,,,,,21.85,,,14.52,,,,,,,,,,,,,,,9.56,,,,
14448,174-A,2407,CEDRAL-MATEHUALA,24,San Luis Potosí,1487.35,23.618583,-100.585444,,,,,,,,,17.56,,,16.71,,,,,,,,,,,,,,,9.39,,,,
14449,175-A,2407,CEDRAL-MATEHUALA,24,San Luis Potosí,1476,23.596694,-100.583056,,,,,,,,,,,,13.55,,,,,,,,,,,,,,,10.35,,,,
14450,223,2407,CEDRAL-MATEHUALA,24,San Luis Potosí,1550,23.649167,-100.628361,,,,,,,,,6.34,,,7.57,,,,,,,,,,,,,,,,,,,
14451,170,2407,CEDRAL-MATEHUALA,24,San Luis Potosí,1572,23.657528,-100.635944,,,,,,,,,11.66,,,18,,,,,,,,,,,,,,,,,,,
14452,170-A,2407,CEDRAL-MATEHUALA,24,San Luis Potosí,1572.35,23.657806,-100.636083,,,,,,,,,,,,,,,,,,,,,,,,,,,12.11,,,,
14453,179,2407,CEDRAL-MATEHUALA,24,San Luis Potosí,1593.2,23.67225,-100.647639,,,,,,,,,12.15,,,6,,,,,,,,,,,,,,,12.39,,,,
14454,154,2407,CEDRAL-MATEHUALA,24,San Luis Potosí,1619.15,23.719,-100.650278,,,,,,,,,12.81,,,25.5,,,,,,,,,,,,,,,33.28,,,,
14455,157,2407,CEDRAL-MATEHUALA,24,San Luis Potosí,1544,23.6955,-100.606333,,,,,,,,,,,,18.63,,,,,,,,,,,,,,,,,,,
14456,180,2407,CEDRAL-MATEHUALA,24,San Luis Potosí,1766,23.706528,-100.706583,,,,,,,,,,,,116.82,,,,,,,,,,,,,,,,,,,
14457,180-C,2407,CEDRAL-MATEHUALA,24,San Luis Potosí,1849.55,23.652306,-100.728778,,,,,,,,,,,,87.6,,,,,,,,,,,,,,,,,,,
14458,149,2407,CEDRAL-MATEHUALA,24,San Luis Potosí,1697.35,23.767611,-100.690722,,,,,,,,,36.9,,,36.66,,,,,,,,,,,,,,,31.1,,,,
14459,147,2407,CEDRAL-MATEHUALA,24,San Luis Potosí,1697,23.783194,-100.695889,,,,,,,,,,,,45.12,,,,,,,,,,,,,,,,,,,
14460,159-A,2407,CEDRAL-MATEHUALA,24,San Luis Potosí,1706.35,23.814639,-100.719639,,,,,,,,,57.13,,,55.98,,,,,,,,,,,,,,,44.47,,,,
14461,136,2407,CEDRAL-MATEHUALA,24,San Luis Potosí,1697.3,23.807083,-100.73225,,,,,,,,,,,,39.96,,,,,,,,,,,,,,,50.32,,,,
14462,132,2407,CEDRAL-MATEHUALA,24,San Luis Potosí,1699.35,23.81025,-100.736083,,,,,,,,,42.44,,,54.88,,,,,,,,,,,,,,,50.95,,,,
14463,135,2407,CEDRAL-MATEHUALA,24,San Luis Potosí,1699.35,23.816694,-100.740806,,,,,,,,,,,,39.01,,,,,,,,,,,,,,,47.48,,,,
14464,128-A,2407,CEDRAL-MATEHUALA,24,San Luis Potosí,1707.35,23.830639,-100.734833,,,,,,,,,,,,50,,,,,,,,,,,,,,,84.95,,,,
14465,128,2407,CEDRAL-MATEHUALA,24,San Luis Potosí,1706.4,23.833194,-100.734306,,,,,,,,,,,,45,,,,,,,,,,,,,,,,,,,
14466,203,2407,CEDRAL-MATEHUALA,24,San Luis Potosí,1711,23.836,-100.734,,,,,,,,,,,,65,,,,,,,,,,,,,,,,,,,
14467,116,2407,CEDRAL-MATEHUALA,24,San Luis Potosí,1704.35,23.830639,-100.696389,,,,,,,,,,,,54.01,,,,,,,,,,,,,,,78.77,,,,
14468,204,2407,CEDRAL-MATEHUALA,24,San Luis Potosí,1706.35,23.833889,-100.69475,,,,,,,,,,,,52.71,,,,,,,,,,,,,,,,,,,
14469,181,2407,CEDRAL-MATEHUALA,24,San Luis Potosí,1860.35,23.737278,-100.736472,,,,,,,,,,,,160,,,,,,,,,,,,,,,,,,,
14470,111,2407,CEDRAL-MATEHUALA,24,San Luis Potosí,1709.35,23.826083,-100.716556,,,,,,,,,,,,50,,,,,,,,,,,,,,,62.09,,,,
14471,113,2407,CEDRAL-MATEHUALA,24,San Luis Potosí,1706.35,23.830389,-100.709833,,,,,,,,,,,,62.17,,,,,,,,,,,,,,,63.45,,,,
14472,102,2407,CEDRAL-MATEHUALA,24,San Luis Potosí,1708,23.837278,-100.716639,,,,,,,,,,,,60,,,,,,,,,,,,,,,,,,,
14473,108,2407,CEDRAL-MATEHUALA,24,San Luis Potosí,1711,23.851944,-100.712778,,,,,,,,,,,,12,,,,,,,,,,,,,,,,,,,
14474,90,2407,CEDRAL-MATEHUALA,24,San Luis Potosí,1707,23.839,-100.738972,,,,,,,,,,,,65.5,,,,,,,,,,,,,,,,,,,
14475,91,2407,CEDRAL-MATEHUALA,24,San Luis Potosí,1707.35,23.840972,-100.739917,,,,,,,,,,,,57.35,,,,,,,,,,,,,,,50.87,,,,
14476,81,2407,CEDRAL-MATEHUALA,24,San Luis Potosí,1711.15,23.845528,-100.735444,,,,,,,,,,,,52,,,,,,,,,,,,,,,,,,,
14477,89,2407,CEDRAL-MATEHUALA,24,San Luis Potosí,1710,23.846556,-100.735667,,,,,,,,,,,,50.77,,,,,,,,,,,,,,,,,,,
14478,59,2407,CEDRAL-MATEHUALA,24,San Luis Potosí,1708.35,23.838306,-100.754,,,,,,,,,,,,37,,,,,,,,,,,,,,,41.36,,,,
14479,59-1,2407,CEDRAL-MATEHUALA,24,San Luis Potosí,1708.4,23.842861,-100.755167,,,,,,,,,,,,,,,,,,,,,,,,,,,51.37,,,,
14480,71,2407,CEDRAL-MATEHUALA,24,San Luis Potosí,1711,23.846583,-100.759056,,,,,,,,,,,,44.58,,,,,,,,,,,,,,,,,,,
14481,73,2407,CEDRAL-MATEHUALA,24,San Luis Potosí,1714.3,23.843194,-100.762694,,,,,,,,,28.85,,,30.26,,,,,,,,,,,,,,,48.37,,,,
14482,60,2407,CEDRAL-MATEHUALA,24,San Luis Potosí,1699.5,23.849639,-100.75525,,,,,,,,,,,,38.19,,,,,,,,,,,,,,,,,,,
14483,71-A,2407,CEDRAL-MATEHUALA,24,San Luis Potosí,1713,23.848167,-100.76175,,,,,,,,,,,,50.22,,,,,,,,,,,,,,,,,,,
14484,65,2407,CEDRAL-MATEHUALA,24,San Luis Potosí,1712.4,23.858306,-100.754306,,,,,,,,,,,,59.69,,,,,,,,,,,,,,,66.34,,,,
14485,66,2407,CEDRAL-MATEHUALA,24,San Luis Potosí,1714,23.851972,-100.7545,,,,,,,,,,,,43,,,,,,,,,,,,,,,,,,,
14486,46,2407,CEDRAL-MATEHUALA,24,San Luis Potosí,1717.2,23.868139,-100.752611,,,,,,,,,33.6,,,50,,,,,,,,,,,,,,,,,,,
14487,47,2407,CEDRAL-MATEHUALA,24,San Luis Potosí,1717.35,23.872972,-100.75775,,,,,,,,,,,,50,,,,,,,,,,,,,,,,,,,
14488,55,2407,CEDRAL-MATEHUALA,24,San Luis Potosí,1715.25,23.867194,-100.772528,,,,,,,,,,,,68,,,,,,,,,,,,,,,56.61,,,,
14489,55-1,2407,CEDRAL-MATEHUALA,24,San Luis Potosí,1715.2,23.867083,-100.772417,,,,,,,,,,,,,,,,,,,,,,,,,,,58.47,,,,
14490,44,2407,CEDRAL-MATEHUALA,24,San Luis Potosí,1718.35,23.879667,-100.78525,,,,,,,,,,,,56.7,,,,,,,,,,,,,,,45.18,,,,
14491,50,2407,CEDRAL-MATEHUALA,24,San Luis Potosí,1713.4,23.873389,-100.768167,,,,,,,,,64.13,,,57.68,,,,,,,,,,,,,,,46.76,,,,
14492,29,2407,CEDRAL-MATEHUALA,24,San Luis Potosí,1722.35,23.885333,-100.798556,,,,,,,,,,,,86,,,,,,,,,,,,,,,,,,,
14493,200,2407,CEDRAL-MATEHUALA,24,San Luis Potosí,1725.3,23.889722,-100.796028,,,,,,,,,,,,36.6,,,,,,,,,,,,,,,,,,,
14494,31,2407,CEDRAL-MATEHUALA,24,San Luis Potosí,1725.4,23.8905,-100.801694,,,,,,,,,78.95,,,83.6,,,,,,,,,,,,,,,,,,,
14495,28,2407,CEDRAL-MATEHUALA,24,San Luis Potosí,1725.3,23.888472,-100.80625,,,,,,,,,68.07,,,82.2,,,,,,,,,,,,,,,99.85,,,,
14496,38,2407,CEDRAL-MATEHUALA,24,San Luis Potosí,1726.85,23.876861,-100.804028,,,,,,,,,64.9,,,80,,,,,,,,,,,,,,,,,,,
14497,37,2407,CEDRAL-MATEHUALA,24,San Luis Potosí,1730,23.87425,-100.809611,,,,,,,,,,,,72.72,,,,,,,,,,,,,,,,,,,
14498,705,2408,VILLA DE ARISTA,24,San Luis Potosí,1868.3,23.029333,-101.098333,,,,52.23,,,,,,,,,,,,,,,,,,,,,,,,,,,
14499,643,2408,VILLA DE ARISTA,24,San Luis Potosí,1848.7,23.030167,-101.0665,,,,74.53,,,,,,,,,,,,,,,,,,,,,,,,,,,
14500,692,2408,VILLA DE ARISTA,24,San Luis Potosí,2030,23.2455,-100.9865,,,,40.87,,,,,,,,,,,,,,,,,,,,,,,,,,,
14501,689,2408,VILLA DE ARISTA,24,San Luis Potosí,2002.3,23.237,-100.954833,,,,66.68,,,,,,,,,,,,,,,,,,,,,,,,,,,
14502,693,2408,VILLA DE ARISTA,24,San Luis Potosí,1980.7,23.185833,-100.977,,,,5.81,,,,,,,,,,,,,,,,,,,,,,,,,,,
14503,677,2408,VILLA DE ARISTA,24,San Luis Potosí,1840.2,22.982167,-101.0955,,,,37.55,,,,,,,,,,,,,,,,,,,,,,,,,,,
14504,668,2408,VILLA DE ARISTA,24,San Luis Potosí,1771.86,22.967333,-101.049,,,,60.01,,,,,,,,,,,,,,,,,,,,,,,,,,,
14505,718,2408,VILLA DE ARISTA,24,San Luis Potosí,1812.3,22.927167,-101.098333,,,,20.41,,,,,,,,,,,,,,,,,,,,,,,,,,,
14506,557,2408,VILLA DE ARISTA,24,San Luis Potosí,1732.37,22.928667,-101.049667,,,,40.06,,,,,,,,,,,,,,,,,,,,,,,,,,,
14507,571,2408,VILLA DE ARISTA,24,San Luis Potosí,1712.8,22.9375,-101.009833,,,,59.64,,,,,,,,,,,,,,,,,,,,,,,,,,,
14508,597,2408,VILLA DE ARISTA,24,San Luis Potosí,1810.2,22.9055,-101.114,,,,15.83,,,,,,,,,,,,,,,,,,,,,,,,,,,
14509,609,2408,VILLA DE ARISTA,24,San Luis Potosí,1726.1,22.895,-101.0675,,,,17.21,,,,,,,,,,,,,,,,,,,,,,,,,,,
14510,476,2408,VILLA DE ARISTA,24,San Luis Potosí,1693.3,22.892167,-101.028333,,,,50.02,,,,,,,,,,,,,,,,,,,,,,,,,,,
14511,451,2408,VILLA DE ARISTA,24,San Luis Potosí,1659.64,22.784333,-101.019167,,,,42.83,,,,,,,,,,,,,,,,,,,,,,,,,,,
14512,Z-4305,2408,VILLA DE ARISTA,24,San Luis Potosí,1705.7,22.763,-101.0595,,,,21.17,,,,,,,,,,,,,,,,,,,,,,,,,,,
14513,636,2408,VILLA DE ARISTA,24,San Luis Potosí,1683.8,22.925667,-100.951833,,,,5.34,,,,,,,,,,,,,,,,,,,,,,,,,,,
14514,630-B,2408,VILLA DE ARISTA,24,San Luis Potosí,1693.75,22.910833,-100.895667,,,,64.61,,,,,,,,,,,,,,,,,,,,,,,,,,,
14515,619,2408,VILLA DE ARISTA,24,San Luis Potosí,1650.5,22.856333,-100.9915,,,,47.98,,,,,,,,,,,,,,,,,,,,,,,,,,,
14516,628,2408,VILLA DE ARISTA,24,San Luis Potosí,1631.2,22.823167,-100.944,,,,49.36,,,,,,,,,,,,,,,,,,,,,,,,,,,
14517,347,2408,VILLA DE ARISTA,24,San Luis Potosí,1628.7,22.792,-100.960333,,,,67.58,,,,,,,,,,,,,,,,,,,,,,,,,,,
14518,302,2408,VILLA DE ARISTA,24,San Luis Potosí,1618.25,22.779167,-100.911167,,,,78.98,,,,,,,,,,,,,,,,,,,,,,,,,,,
14519,310,2408,VILLA DE ARISTA,24,San Luis Potosí,1606.38,22.758,-100.879167,,,,56.68,,,,,,,,,,,,,,,,,,,,,,,,,,,
14520,400,2408,VILLA DE ARISTA,24,San Luis Potosí,1747.6,22.703333,-101.072333,,,,31.25,,,,,,,,,,,,,,,,,,,,,,,,,,,
14521,390,2408,VILLA DE ARISTA,24,San Luis Potosí,1688.78,22.6925,-101.016,,,,67.84,,,,,,,,,,,,,,,,,,,,,,,,,,,
14522,386,2408,VILLA DE ARISTA,24,San Luis Potosí,1678.3,22.663833,-101.004833,,,,79.89,,,,,,,,,,,,,,,,,,,,,,,,,,,
14523,126-A,2408,VILLA DE ARISTA,24,San Luis Potosí,1701.6,22.610333,-101.023,,,,71.63,,,,,,,,,,,,,,,,,,,,,,,,,,,
14524,40,2408,VILLA DE ARISTA,24,San Luis Potosí,1744,22.5535,-101.050833,,,,85.08,,,,,,,,,,,,,,,,,,,,,,,,,,,
14525,711,2408,VILLA DE ARISTA,24,San Luis Potosí,1711.86,22.5165,-101.030167,,,,25.86,,,,,,,,,,,,,,,,,,,,,,,,,,,
14526,340,2408,VILLA DE ARISTA,24,San Luis Potosí,1647.12,22.7485,-100.981333,,,,87.7,,,,,,,,,,,,,,,,,,,,,,,,,,,
14527,289,2408,VILLA DE ARISTA,24,San Luis Potosí,1619.47,22.747333,-100.931,,,,77.62,,,,,,,,,,,,,,,,,,,,,,,,,,,
14528,362,2408,VILLA DE ARISTA,24,San Luis Potosí,1645.5,22.6955,-100.968667,,,,83.99,,,,,,,,,,,,,,,,,,,,,,,,,,,
14529,275-A,2408,VILLA DE ARISTA,24,San Luis Potosí,1609.34,22.7085,-100.913667,,,,99.02,,,,,,,,,,,,,,,,,,,,,,,,,,,
14530,225,2408,VILLA DE ARISTA,24,San Luis Potosí,1601.84,22.705667,-100.857,,,,102.01,,,,,,,,,,,,,,,,,,,,,,,,,,,
14531,171,2408,VILLA DE ARISTA,24,San Luis Potosí,1632.47,22.658833,-100.947,,,,68.78,,,,,,,,,,,,,,,,,,,,,,,,,,,
14532,253,2408,VILLA DE ARISTA,24,San Luis Potosí,1614.2,22.663333,-100.874833,,,,126.79,,,,,,,,,,,,,,,,,,,,,,,,,,,
14533,189,2408,VILLA DE ARISTA,24,San Luis Potosí,1611.89,22.648,-100.837667,,,,101.23,,,,,,,,,,,,,,,,,,,,,,,,,,,
14534,50,2408,VILLA DE ARISTA,24,San Luis Potosí,1654.2,22.596167,-100.963667,,,,82.34,,,,,,,,,,,,,,,,,,,,,,,,,,,
14535,12,2408,VILLA DE ARISTA,24,San Luis Potosí,1641.25,22.599833,-100.913,,,,86.44,,,,,,,,,,,,,,,,,,,,,,,,,,,
14536,26,2408,VILLA DE ARISTA,24,San Luis Potosí,1628.77,22.608333,-100.873167,,,,94.48,,,,,,,,,,,,,,,,,,,,,,,,,,,
14537,34,2408,VILLA DE ARISTA,24,San Luis Potosí,1680.2,22.5565,-100.991667,,,,77.9,,,,,,,,,,,,,,,,,,,,,,,,,,,
14538,4,2408,VILLA DE ARISTA,24,San Luis Potosí,1649.6,22.575,-100.926833,,,,78.6,,,,,,,,,,,,,,,,,,,,,,,,,,,
14539,CNA-9-8,2409,VILLA HIDALGO,24,San Luis Potosí,1507.53,22.599444,-100.581389,,,,,,,,,,,,,102.11,,,,,,,,,,,,,,,,,,
14540,CNA-9-9,2409,VILLA HIDALGO,24,San Luis Potosí,1508.77,22.661389,-100.599444,,,,,,,,,,,,,52.38,,,,,,,,,,,,,,,,,,
14541,CNA-9-13,2409,VILLA HIDALGO,24,San Luis Potosí,1500,22.554722,-100.566667,,,,,,,,,,,,,74.49,,,,,,,,,,,,,,,,,,
14542,CNA-9-19,2409,VILLA HIDALGO,24,San Luis Potosí,1537.89,22.576111,-100.624167,,,,,,,,,,,,,61.68,,,,,,,,,,,,,,,,,,
14543,CNA-9-20,2409,VILLA HIDALGO,24,San Luis Potosí,1531.77,22.568056,-100.641944,,,,,,,,,,,,,68.68,,,,,,,,,,,,,,,,,,
14544,CNA-9-23,2409,VILLA HIDALGO,24,San Luis Potosí,1549.83,22.559167,-100.616944,,,,,,,,,,,,,41.83,,,,,,,,,,,,,,,,,,
14545,CNA-9-25,2409,VILLA HIDALGO,24,San Luis Potosí,1557.36,22.604722,-100.6625,,,,,,,,,,,,,67.18,,,,,,,,,,,,,,,,,,
14546,CNA-9-27,2409,VILLA HIDALGO,24,San Luis Potosí,1581.47,22.506944,-100.675,,,,,,,,,,,,,38.08,,,,,,,,,,,,,,,,,,
14547,CNA-9-28,2409,VILLA HIDALGO,24,San Luis Potosí,1580,22.505556,-100.665,,,,,,,,,,,,,33.28,,,,,,,,,,,,,,,,,,
14548,CNA-9-39,2409,VILLA HIDALGO,24,San Luis Potosí,1486.97,22.508056,-100.602778,,,,,,,,,,,,,69.88,,,,,,,,,,,,,,,,,,
14549,CNA-9-41,2409,VILLA HIDALGO,24,San Luis Potosí,1497.87,22.495833,-100.578611,,,,,,,,,,,,,28.78,,,,,,,,,,,,,,,,,,
14550,CNA-9-43,2409,VILLA HIDALGO,24,San Luis Potosí,1481.42,22.523611,-100.544444,,,,,,,,,,,,,30.48,,,,,,,,,,,,,,,,,,
